IDP_Agreed_Upon,acq_wf,age,age_bucket,age_delta,availability,career_segment,clearance_level,competency_id,competency_name,devcom_center,development_level,domain,first_name,focus,frequency,full_name,gender,govt_svc,high_edu_achieved,id,last_name,new_acq_wf,num_competencies,num_projects,personnel_type,phone,race,real_email,ret_age,specialization,state,utilization,years_to_retire_age,yrs_to_retire_bucket
TRUE,,64,60+,42,,,Top Secret,42,Propulsion Sciences,AC,5 - Management,Foundational Research,Erwin,,4,Erwin Hryncewicz,Male,24.393477,Bachelors,1880,Hryncewicz,TRUE,4,3,Contractor,103-724-9759,White,Erwin.Hryncewicz.ctr@mail.mil,64,,NJ,100,,0-5
FALSE,,33,30-39,11,100,C5ISR,Top Secret,10,Networking,C5ISR,1 - Junior,Science & Technology,Felice,,1,Felice Alekhov,Male,1.20064,Bachelors,1881,Alekhov,TRUE,1,,Contractor,926-266-0322,Non-White,Felice.Alekhov.ctr@mail.mil,56.79936,,MD,,24,20-25
TRUE,,62,60+,40,,,Secret,42,Propulsion Sciences,AC,3 - Senior,Foundational Research,Caroline,,3,Caroline McCunn,Male,34.735278,Masters,1882,McCunn,TRUE,3,3,Contractor,127-983-9275,White,Caroline.McCunn.ctr@mail.mil,62,,NJ,100,,0-5
TRUE,TRUE,43,40-49,21,,,Secret,51,Programmatic Planning and Execution,CBC,2 - Mid,Business,Friedrich,Business,2,Friedrich Hinrich,Male,17.972405,Associates,1883,Hinrich,FALSE,2,2,Civilian,957-268-2522,White,Friedrich.Hinrich1@mail.mil,50.027595,,MD,100,7,05-10
TRUE,,58,50-59,36,20,,Top Secret,46,Computational Sciences,AC,2 - Mid,Foundational Research,Padget,,2,Padget Sine,Male,31.883538,Bachelors,1884,Sine,TRUE,2,1,Contractor,963-631-0782,White,Padget.Sine.ctr@mail.mil,58,,NJ,80,,0-5
TRUE,,35,30-39,13,,,Secret,42,Propulsion Sciences,AC,3 - Senior,Foundational Research,Matthus,,3,Matthus Rabjohns,Female,0.686839,Bachelors,1885,Rabjohns,TRUE,3,2,Contractor,344-495-2877,White,Matthus.Rabjohns.ctr@mail.mil,59.313161,,NJ,100,24,20-25
TRUE,FALSE,56,50-59,34,20,Chem-Bio,Secret,20,CB Agent Handling & Surety,CBC,3 - Senior,Science & Technology,Leigha,Scientists Engineers and Analysts (SEA),3,Leigha Rule,Male,12.755723,Masters,1886,Rule,TRUE,3,1,Civilian,,White,Leigha.Rule1@mail.mil,62,Computer Science,MD,80,6,05-10
TRUE,,45,40-49,23,40,Armaments,Secret,9,Materials & Structures,AC,3 - Senior,Science & Technology,Alissa,,3,Alissa Yarrall,Male,22.266617,Doctorate,1887,Yarrall,TRUE,3,2,Contractor,,Non-White,Alissa.Yarrall.ctr@mail.mil,47.733383,,NJ,60,3,0-5
TRUE,TRUE,50,50-59,28,,Ground Vehicle,Top Secret,29,Propulsion & Mobility,GvSC,3 - Senior,Science & Technology,Clarance,Scientists Engineers and Analysts (SEA),3,Clarance Charle,Female,10.433237,Bachelors,1888,Charle,TRUE,3,2,Civilian,833-930-0435,White,Clarance.Charle9@mail.mil,62,General Engineering,MI,100,12,10-15
FALSE,,22,20-29,,80,Armaments,None,6,"Warheads, Propulsion, Energetics, Explosives & Pyrotechnics",AC,1 - Junior,Science & Technology,Constantino,,1,Constantino Vauls,Female,,Masters,1889,Vauls,FALSE,1,1,Contractor,468-664-0423,White,Constantino.Vauls.ctr@mail.mil,47,,NJ,20,25,20-25
TRUE,,39,30-39,17,,Aviation & Missile,Top Secret,3,"Propulsion, Explosives, Energetics & Warheads",AvMC,4 - Senior Technical Expert,Science & Technology,Jacquenetta,,5,Jacquenetta Feldhammer,Male,5.824526,Bachelors,1890,Feldhammer,TRUE,5,1,Military,733-602-0697,White,Jacquenetta.Feldhammer2@mail.mil,58.175474,,AL,100,19,15-20
TRUE,TRUE,52,50-59,30,80,Aviation & Missile,Top Secret,1,"Fuzing, Guidance, Controls, Seekers",AvMC,3 - Senior,Science & Technology,Carilyn,Scientists Engineers and Analysts (SEA),3,Carilyn Channing,Male,22.293304,Bachelors,1891,Channing,TRUE,3,1,Civilian,645-193-7467,White,Carilyn.Channing8@mail.mil,54.706696,Computer Engineering,AL,20,3,0-5
TRUE,,38,30-39,16,40,,Secret,36,Results Driven ,GvSC,5 - Management,Leadership,Charlena,,4,Charlena Petracco,Male,12.388138,Bachelors,1892,Petracco,FALSE,4,2,Contractor,184-605-7467,Non-White,Charlena.Petracco.ctr@mail.mil,50.611862,,MI,60,13,10-15
FALSE,,43,40-49,21,,,Secret,56,Inspector General,AvMC,2 - Mid,Business,Lanita,,2,Lanita Carlisi,Male,20.187452,Bachelors,1893,Carlisi,TRUE,2,1,Contractor,500-928-3427,White,Lanita.Carlisi.ctr@mail.mil,47.812548,,AL,100,5,0-5
TRUE,,34,30-39,12,,C5ISR,Secret,13,Electro-Optic Infrared,C5ISR,1 - Junior,Science & Technology,Shalne,,1,Shalne Empson,Male,11.777097,Masters,1894,Empson,TRUE,1,1,Contractor,788-120-8471,Non-White,Shalne.Empson.ctr@mail.mil,47.222903,,MD,100,13,10-15
TRUE,,59,50-59,37,,,None,54,Human Resources,SC,3 - Senior,Business,Tamara,,3,Tamara Sellen,Male,29.150189,Bachelors,1895,Sellen,TRUE,3,1,Contractor,317-928-7137,White,Tamara.Sellen.ctr@mail.mil,59,,MA,100,,0-5
TRUE,FALSE,65,60+,43,,,Secret,70,Production & Manufacturing,GvSC,5 - Management,Lifecycle Engineering,Elisha,Business,4,Elisha Matthews,Male,35.799516,Masters,1896,Matthews,TRUE,4,1,Civilian,158-280-1847,Non-White,Elisha.Matthews2@mail.mil,65,,MI,100,,0-5
TRUE,,63,60+,41,20,,Secret,42,Propulsion Sciences,ARL,5 - Management,Foundational Research,Jojo,,4,Jojo De Freitas,Male,30.702418,Bachelors,1897,De Freitas,TRUE,4,1,Contractor,100-702-3176,White,Jojo.De Freitas.ctr@mail.mil,63,,MD,80,,0-5
TRUE,,32,30-39,10,,C5ISR,None,10,Networking,C5ISR,1 - Junior,Science & Technology,Sarette,,1,Sarette Dunkley,Male,9.081565,Doctorate,1898,Dunkley,TRUE,1,1,Military,112-875-6979,White,Sarette.Dunkley8@mail.mil,47.918435,,MD,100,16,15-20
TRUE,TRUE,53,50-59,31,20,,Secret,37,Integrated Materiel Performance,CBC,3 - Senior,Data & Analysis,Otho,Scientists Engineers and Analysts (SEA),3,Otho O'Sheeryne,Female,19.36581,Doctorate,1899,O'Sheeryne,TRUE,3,1,Civilian,389-876-9305,Non-White,Otho.O'Sheeryne10@mail.mil,58.63419,Analysis & Operations Research,MD,80,6,05-10
TRUE,TRUE,59,50-59,37,,C5ISR,Top Secret,13,Electro-Optic Infrared,C5ISR,5 - Management,Science & Technology,Pierre,Business,4,Pierre Pietruschka,Female,5.251066,Bachelors,1900,Pietruschka,TRUE,4,2,Civilian,444-267-6185,White,Pierre.Pietruschka6@mail.mil,62,,MD,100,3,0-5
TRUE,,50,50-59,28,,,Top Secret,56,Inspector General,CBC,3 - Senior,Business,Shadow,,3,Shadow Fenne,Female,20.7703,Bachelors,1901,Fenne,FALSE,3,2,Contractor,264-451-2882,White,Shadow.Fenne.ctr@mail.mil,54.2297,,MD,100,4,0-5
TRUE,TRUE,31,30-39,9,40,Ground Vehicle,None,28,Autonomy & Robotics,GvSC,1 - Junior,Science & Technology,Dix,Scientists Engineers and Analysts (SEA),1,Dix Batcock,Female,5.279309,Bachelors,1902,Batcock,TRUE,1,1,Civilian,208-999-1194,White,Dix.Batcock6@mail.mil,50.720691,General Engineering,MI,60,20,15-20
TRUE,,39,30-39,17,60,Armaments,None,9,Materials & Structures,AC,4 - Senior Technical Expert,Science & Technology,Isobel,,5,Isobel Moxom,Female,8.850516,Bachelors,1903,Moxom,TRUE,5,1,Contractor,982-705-9150,Non-White,Isobel.Moxom.ctr@mail.mil,55.149484,,NJ,40,16,15-20
TRUE,TRUE,39,30-39,17,,Aviation & Missile,None,5,Air Defense Sensor Tech,AvMC,3 - Senior,Science & Technology,Shoshana,Scientists Engineers and Analysts (SEA),3,Shoshana Sharplin,Male,0.986324,Bachelors,1904,Sharplin,FALSE,3,1,Civilian,685-201-7352,White,Shoshana.Sharplin1@mail.mil,62,Electronics Engineering,AL,100,23,20-25
TRUE,TRUE,38,30-39,16,100,,Secret,44,Ballistics Sciences,AC,1 - Junior,Foundational Research,Jerad,Scientists Engineers and Analysts (SEA),1,Jerad Malone,Female,4.940199,Bachelors,1905,Malone,TRUE,1,,Civilian,993-415-9375,White,Jerad.Malone4@mail.mil,58.059801,Mechanical Engineering,NJ,,20,15-20
TRUE,TRUE,49,40-49,27,20,Ground Vehicle,None,30,Electronics & Power Management,GvSC,5 - Management,Science & Technology,Tabitha,Scientists Engineers and Analysts (SEA),4,Tabitha Oleszkiewicz,Male,7.6209,Bachelors,1906,Oleszkiewicz,TRUE,4,2,Civilian,134-849-9183,White,Tabitha.Oleszkiewicz4@mail.mil,62,Mechanical Engineering,MI,80,13,10-15
TRUE,,39,30-39,17,80,C5ISR,Secret,11,Radio Frequency,C5ISR,3 - Senior,Science & Technology,Tootsie,,3,Tootsie Eyckelberg,Male,12.466145,Bachelors,1907,Eyckelberg,TRUE,3,1,Contractor,839-469-1467,Non-White,Tootsie.Eyckelberg.ctr@mail.mil,51.533855,,MD,20,13,10-15
TRUE,,41,40-49,19,60,Armaments,None,8,"Ballistics, Targeting, Stabilization & Automation",AC,1 - Junior,Science & Technology,Myra,,1,Myra Domican,Female,14.015165,Bachelors,1908,Domican,FALSE,1,1,Contractor,543-811-8546,White,Myra.Domican.ctr@mail.mil,51.984835,,NJ,40,11,10-15
TRUE,TRUE,40,40-49,18,,,None,39,Cyber Resilience,C5ISR,3 - Senior,Data & Analysis,Jorry,Scientists Engineers and Analysts (SEA),3,Jorry Bonome,Female,13.879295,Masters,1909,Bonome,TRUE,3,1,Civilian,482-719-2136,Non-White,Jorry.Bonome6@mail.mil,51.120705,Psychology,MD,100,11,10-15
TRUE,,30,30-39,8,,Aviation & Missile,TS-SCI,2,Materials & Structures,AvMC,2 - Mid,Science & Technology,Addi,,2,Addi Ness,Female,2.404809,Masters,1910,Ness,TRUE,2,1,Contractor,440-289-6079,White,Addi.Ness.ctr@mail.mil,52.595191,,AL,100,23,20-25
TRUE,TRUE,21,20-29,-1,100,Aviation & Missile,None,5,Air Defense Sensor Tech,AvMC,1 - Junior,Science & Technology,Merna,Scientists Engineers and Analysts (SEA),1,Merna Pickles,Female,,Bachelors,1911,Pickles,TRUE,1,,Civilian,361-736-8530,White,Merna.Pickles7@mail.mil,46,General Engineering,AL,,25,20-25
TRUE,TRUE,51,50-59,29,,Ground Vehicle,Secret,30,Electronics & Power Management,GvSC,2 - Mid,Science & Technology,Ethelin,Scientists Engineers and Analysts (SEA),2,Ethelin Ellen,Female,6.992765,Masters,1912,Ellen,TRUE,2,2,Civilian,870-786-7116,White,Ethelin.Ellen5@mail.mil,62,Chemistry,MI,100,11,10-15
TRUE,TRUE,39,30-39,17,,Aviation & Missile,None,2,Materials & Structures,AvMC,1 - Junior,Science & Technology,Jonis,Scientists Engineers and Analysts (SEA),1,Jonis Manthroppe,Male,14.432066,Bachelors,1913,Manthroppe,FALSE,1,3,Civilian,910-909-5133,Non-White,Jonis.Manthroppe1@mail.mil,49.567934,Electrical Engineering,AL,100,11,10-15
TRUE,,51,50-59,29,,Armaments,Secret,9,Materials & Structures,AC,3 - Senior,Science & Technology,Johnette,,3,Johnette Comber,Male,2.103993,Bachelors,1914,Comber,TRUE,3,2,Contractor,554-595-6686,Non-White,Johnette.Comber.ctr@mail.mil,62,,NJ,100,11,10-15
TRUE,,55,50-59,33,80,,TS-SCI,63,Security,GvSC,5 - Management,Business,Mae,,4,Mae Crichmer,Male,26.665435,Bachelors,1915,Crichmer,TRUE,4,1,Contractor,685-758-4358,White,Mae.Crichmer.ctr@mail.mil,55,,MI,20,,0-5
TRUE,,60,60+,38,,,Top Secret,62,Safety,AvMC,5 - Management,Business,Mead,,4,Mead Ellcock,Female,6.262286,Masters,1916,Ellcock,TRUE,4,3,Contractor,864-172-9393,White,Mead.Ellcock.ctr@mail.mil,62,,AL,100,2,0-5
TRUE,,33,30-39,11,100,,Secret,42,Propulsion Sciences,ARL,2 - Mid,Foundational Research,Taffy,,2,Taffy Cuerdall,Male,1.522568,Doctorate,1917,Cuerdall,TRUE,2,,Contractor,762-605-5984,White,Taffy.Cuerdall.ctr@mail.mil,56.477432,,MD,,23,20-25
FALSE,,24,20-29,2,,C5ISR,None,10,Networking,C5ISR,1 - Junior,Science & Technology,Smitty,,1,Smitty Kilshaw,Male,1.338113,Bachelors,1918,Kilshaw,TRUE,1,3,Contractor,492-775-4974,Non-White,Smitty.Kilshaw.ctr@mail.mil,47.661887,,MD,100,24,20-25
TRUE,TRUE,20,20-29,-2,,,None,57,Info Mgmt,AC,1 - Junior,Business,Holmes,Scientists Engineers and Analysts (SEA),1,Holmes Krzysztofiak,Female,,Bachelors,1919,Krzysztofiak,TRUE,1,1,Civilian,617-255-8837,White,Holmes.Krzysztofiak9@mail.mil,45,Aerospace Engineering,NJ,100,25,20-25
TRUE,TRUE,32,30-39,10,,Chem-Bio,None,19,Detection & Decontamination,CBC,5 - Management,Science & Technology,Hewie,Scientists Engineers and Analysts (SEA),4,Hewie Wathey,Male,9.44496,Bachelors,1920,Wathey,TRUE,4,1,Civilian,723-479-6233,White,Hewie.Wathey8@mail.mil,47.55504,Computer Engineering,MD,100,16,15-20
TRUE,TRUE,53,50-59,31,,,Secret,73,Test and Evaluation,AC,3 - Senior,Lifecycle Engineering,Shay,Scientists Engineers and Analysts (SEA),3,Shay Landrieu,Female,30.539931,Masters,1921,Landrieu,TRUE,3,1,Civilian,583-723-2394,White,Shay.Landrieu6@mail.mil,53,Computer Science,NJ,100,,0-5
TRUE,TRUE,39,30-39,17,,,Top Secret,47,Network & Information Sciences,ARL,5 - Management,Foundational Research,Miof mela,Scientists Engineers and Analysts (SEA),4,Miof mela Tremathack,Male,6.289685,Doctorate,1922,Tremathack,TRUE,4,2,Civilian,634-612-7310,White,Miof mela.Tremathack2@mail.mil,57.710315,Computer Science,MD,100,19,15-20
TRUE,TRUE,61,60+,39,,,None,41,Mission Effective Analysis,DAC,2 - Mid,Data & Analysis,Arleen,Scientists Engineers and Analysts (SEA),2,Arleen Caunce,Male,2.425561,Masters,1923,Caunce,FALSE,2,3,Civilian,660-747-5627,White,Arleen.Caunce1@mail.mil,62,Mechanical Engineering,MD,100,1,0-5
TRUE,TRUE,49,40-49,27,40,C5ISR,TS-SCI,15,Power & Energy,C5ISR,5 - Management,Science & Technology,Magdalene,Scientists Engineers and Analysts (SEA),4,Magdalene Shiell,Male,21.80844,Bachelors,1924,Shiell,FALSE,4,1,Civilian,585-939-6510,White,Magdalene.Shiell7@mail.mil,52.19156,Electronics Engineering,MD,60,3,0-5
TRUE,TRUE,40,40-49,18,,,Top Secret,72,Quality Engineering,GvSC,2 - Mid,Lifecycle Engineering,Rollins,Scientists Engineers and Analysts (SEA),2,Rollins Spurdens,Female,17.953397,Bachelors,1925,Spurdens,TRUE,2,3,Civilian,,White,Rollins.Spurdens4@mail.mil,47.046603,Mechanical Engineering,MI,100,7,05-10
TRUE,,46,40-49,24,,Chem-Bio,None,17,Material Sciences,ARL,3 - Senior,Science & Technology,Corny,,3,Corny Zappel,Male,6.524662,Masters,1926,Zappel,TRUE,3,3,Contractor,255-129-3135,White,Corny.Zappel.ctr@mail.mil,62,,MD,100,16,15-20
TRUE,,40,40-49,18,,,Secret,53,EEO/D&I,C5ISR,2 - Mid,Business,Johannah,,2,Johannah Gudgin,Female,9.462631,Bachelors,1927,Gudgin,TRUE,2,1,Contractor,359-547-0129,White,Johannah.Gudgin.ctr@mail.mil,55.537369,,MD,100,16,15-20
FALSE,TRUE,50,50-59,28,,C5ISR,Secret,12,Cyber,C5ISR,3 - Senior,Science & Technology,Caren,Scientists Engineers and Analysts (SEA),3,Caren Routh,Female,3.107602,Bachelors,1928,Routh,TRUE,3,2,Civilian,198-992-7750,White,Caren.Routh9@mail.mil,62,Analysis & Operations Research,MD,100,12,10-15
TRUE,TRUE,44,40-49,22,,Soldier,Secret,23,Material Science – Fiber/Textile,SC,5 - Management,Science & Technology,Jan,Scientists Engineers and Analysts (SEA),4,Jan Shale,Male,1.048728,Bachelors,1929,Shale,FALSE,4,2,Civilian,717-762-5679,White,Jan.Shale5@mail.mil,62,General Engineering,MA,100,18,15-20
TRUE,FALSE,20,20-29,-2,60,Aviation & Missile,None,3,"Propulsion, Explosives, Energetics & Warheads",AvMC,1 - Junior,Science & Technology,Symon,Scientists Engineers and Analysts (SEA),1,Symon Sponer,Female,,Masters,1930,Sponer,TRUE,1,1,Civilian,,White,Symon.Sponer4@mail.mil,45,General Engineering,AL,40,25,20-25
TRUE,,54,50-59,32,,,Secret,75,Data Science,ARL,3 - Senior,Lifecycle Engineering,Loraine,,3,Loraine Killelay,Male,21.42594,Doctorate,1931,Killelay,FALSE,3,1,Contractor,632-419-6600,Non-White,Loraine.Killelay.ctr@mail.mil,57.57406,,MD,100,4,0-5
TRUE,TRUE,51,50-59,29,100,Armaments,None,6,"Warheads, Propulsion, Energetics, Explosives & Pyrotechnics",AC,3 - Senior,Science & Technology,Hillery,Scientists Engineers and Analysts (SEA),3,Hillery Blaycock,Male,28.632035,Bachelors,1932,Blaycock,TRUE,3,,Civilian,609-831-9727,White,Hillery.Blaycock10@mail.mil,51,Chemistry,NJ,,,0-5
TRUE,TRUE,23,20-29,1,100,Aviation & Missile,None,5,Air Defense Sensor Tech,AvMC,1 - Junior,Science & Technology,Ced,Scientists Engineers and Analysts (SEA),1,Ced Vasilevich,Male,0.014767,Bachelors,1933,Vasilevich,TRUE,1,,Civilian,755-491-7805,White,Ced.Vasilevich6@mail.mil,47.985233,Analysis & Operations Research,AL,,25,20-25
TRUE,TRUE,33,30-39,11,,,Secret,35,Building Coalitions,HQ,1 - Junior,Leadership,Tish,Business,1,Tish Haith,Male,4.090093,Masters,1934,Haith,FALSE,1,1,Civilian,932-741-8749,White,Tish.Haith9@mail.mil,53.909907,,MD,100,21,20-25
TRUE,,18,20-29,-4,100,Aviation & Missile,None,2,Materials & Structures,AvMC,1 - Junior,Science & Technology,Elaine,,1,Elaine Larret,Male,,Bachelors,1935,Larret,TRUE,1,,Contractor,968-379-6033,White,Elaine.Larret.ctr@mail.mil,43,,AL,,25,20-25
FALSE,TRUE,43,40-49,21,,,None,73,Test and Evaluation,ARL,3 - Senior,Lifecycle Engineering,Claretta,Scientists Engineers and Analysts (SEA),3,Claretta Georgiades,Male,13.408346,Bachelors,1936,Georgiades,TRUE,3,1,Civilian,559-752-3720,White,Claretta.Georgiades2@mail.mil,54.591654,Chemistry,MD,100,12,10-15
TRUE,,36,30-39,14,,,None,36,Results Driven ,AC,2 - Mid,Leadership,Tiffanie,,2,Tiffanie Catlin,Male,10.954879,Masters,1937,Catlin,FALSE,2,3,Contractor,,White,Tiffanie.Catlin.ctr@mail.mil,50.045121,,NJ,100,14,10-15
FALSE,TRUE,46,40-49,24,100,Armaments,None,9,Materials & Structures,AC,2 - Mid,Science & Technology,Jocelin,Scientists Engineers and Analysts (SEA),2,Jocelin Jaquiss,Female,7.47296,Bachelors,1938,Jaquiss,TRUE,2,,Civilian,667-376-5548,White,Jocelin.Jaquiss6@mail.mil,62,General Engineering,NJ,,16,15-20
TRUE,,36,30-39,14,20,,None,37,Integrated Materiel Performance,CBC,3 - Senior,Data & Analysis,Marlowe,,3,Marlowe Alpe,Male,8.201457,Bachelors,1939,Alpe,FALSE,3,2,Contractor,950-554-7495,White,Marlowe.Alpe.ctr@mail.mil,52.798543,,MD,80,17,15-20
TRUE,TRUE,22,20-29,,,,None,34,Business Acumen,AC,2 - Mid,Leadership,Wallis,Scientists Engineers and Analysts (SEA),2,Wallis Azema,Female,,Masters,1940,Azema,TRUE,2,3,Civilian,307-462-7034,Non-White,Wallis.Azema5@mail.mil,47,Mechanical Engineering,NJ,100,25,20-25
TRUE,,26,20-29,4,80,Ground Vehicle,Top Secret,31,Fuel & Lubricants ,GvSC,4 - Senior Technical Expert,Science & Technology,Pauline,,5,Pauline Ludgrove,Female,1.660027,Masters,1941,Ludgrove,TRUE,5,1,Contractor,109-950-7488,White,Pauline.Ludgrove.ctr@mail.mil,49.339973,,MI,20,23,20-25
TRUE,,42,40-49,20,,C5ISR,Top Secret,11,Radio Frequency,C5ISR,4 - Senior Technical Expert,Science & Technology,Jane,,5,Jane Inott,Female,9.714928,Bachelors,1942,Inott,FALSE,5,3,Contractor,656-419-1493,White,Jane.Inott.ctr@mail.mil,57.285072,,MD,100,15,10-15
TRUE,TRUE,48,40-49,26,,C5ISR,Secret,15,Power & Energy,C5ISR,3 - Senior,Science & Technology,Kriste,Business,3,Kriste Aspel,Male,6.098585,Bachelors,1943,Aspel,TRUE,3,3,Civilian,,White,Kriste.Aspel7@mail.mil,62,,MD,100,14,10-15
TRUE,,52,50-59,30,40,C5ISR,None,12,Cyber,C5ISR,4 - Senior Technical Expert,Science & Technology,Benito,,5,Benito Brennan,Male,27.983794,Bachelors,1944,Brennan,TRUE,5,2,Contractor,684-361-0650,White,Benito.Brennan.ctr@mail.mil,52,,MD,60,,0-5
TRUE,,44,40-49,22,,Armaments,Top Secret,8,"Ballistics, Targeting, Stabilization & Automation",AC,1 - Junior,Science & Technology,Susie,,1,Susie Weth,Female,7.489036,Masters,1945,Weth,TRUE,1,3,Contractor,164-829-5229,White,Susie.Weth.ctr@mail.mil,61.510964,,NJ,100,18,15-20
TRUE,,46,40-49,24,40,Aviation & Missile,Secret,4,Aerial Autonomy,AvMC,2 - Mid,Science & Technology,Inesita,,2,Inesita Sugden,Female,13.206435,Bachelors,1946,Sugden,TRUE,2,1,Contractor,153-410-5682,White,Inesita.Sugden.ctr@mail.mil,57.793565,,AL,60,12,10-15
TRUE,,53,50-59,31,,Ground Vehicle,None,29,Propulsion & Mobility,GvSC,4 - Senior Technical Expert,Science & Technology,Charlene,,5,Charlene Baggot,Male,14.982553,Masters,1947,Baggot,TRUE,5,3,Contractor,775-789-0486,White,Charlene.Baggot.ctr@mail.mil,62,,MI,100,9,05-10
TRUE,FALSE,45,40-49,23,,Aviation & Missile,Secret,2,Materials & Structures,AvMC,5 - Management,Science & Technology,Gabrielle,Scientists Engineers and Analysts (SEA),4,Gabrielle Hurrell,Male,4.863172,Bachelors,1948,Hurrell,TRUE,4,3,Civilian,149-304-9298,White,Gabrielle.Hurrell9@mail.mil,62,Computer Engineering,AL,100,17,15-20
TRUE,,27,20-29,5,,Aviation & Missile,Secret,2,Materials & Structures,AvMC,1 - Junior,Science & Technology,Ranna,,1,Ranna Bispham,Male,3.335723,Bachelors,1949,Bispham,TRUE,1,3,Contractor,,White,Ranna.Bispham.ctr@mail.mil,48.664277,,AL,100,22,20-25
TRUE,TRUE,27,20-29,5,100,Armaments,Top Secret,8,"Ballistics, Targeting, Stabilization & Automation",AC,2 - Mid,Science & Technology,Willamina,Scientists Engineers and Analysts (SEA),2,Willamina Adney,Female,3.705414,Masters,1950,Adney,TRUE,2,,Civilian,778-200-6015,Non-White,Willamina.Adney5@mail.mil,48.294586,Electronics Engineering,NJ,,21,20-25
TRUE,TRUE,27,20-29,5,100,,Secret,57,Info Mgmt,AvMC,1 - Junior,Business,Felix,Scientists Engineers and Analysts (SEA),1,Felix Durno,Male,3.34962,Doctorate,1951,Durno,TRUE,1,,Civilian,102-539-9164,Non-White,Felix.Durno9@mail.mil,48.65038,General Engineering,AL,,22,20-25
TRUE,FALSE,64,60+,42,20,,Top Secret,36,Results Driven ,HQ,2 - Mid,Leadership,Jacquette,Scientists Engineers and Analysts (SEA),2,Jacquette Hanhart,Female,11.801486,Bachelors,1952,Hanhart,FALSE,2,2,Civilian,676-895-6698,White,Jacquette.Hanhart3@mail.mil,64,Electronics Engineering,MD,80,,0-5
TRUE,TRUE,33,30-39,11,,,Secret,45,Materials & Manufacturing Sciences,GvSC,2 - Mid,Foundational Research,Myles,Scientists Engineers and Analysts (SEA),2,Myles Kirwood,Female,4.010964,Bachelors,1953,Kirwood,TRUE,2,2,Civilian,191-617-6917,White,Myles.Kirwood5@mail.mil,53.989036,Physical Science,MI,100,21,20-25
TRUE,,46,40-49,24,,C5ISR,None,12,Cyber,C5ISR,3 - Senior,Science & Technology,Charmane,,3,Charmane Caldayrou,Male,12.863712,Bachelors,1954,Caldayrou,TRUE,3,3,Contractor,103-408-5164,White,Charmane.Caldayrou.ctr@mail.mil,58.136288,,MD,100,12,10-15
TRUE,,30,30-39,8,,C5ISR,Top Secret,13,Electro-Optic Infrared,C5ISR,4 - Senior Technical Expert,Science & Technology,Chandra,,5,Chandra Starrs,Male,3.310408,Bachelors,1955,Starrs,TRUE,5,2,Contractor,,White,Chandra.Starrs.ctr@mail.mil,51.689592,,MD,100,22,20-25
TRUE,,63,60+,41,20,,Secret,44,Ballistics Sciences,ARL,2 - Mid,Foundational Research,Elspeth,,2,Elspeth Bezant,Male,27.843189,Masters,1956,Bezant,TRUE,2,2,Contractor,296-259-8739,White,Elspeth.Bezant.ctr@mail.mil,63,,MD,80,,0-5
TRUE,,59,50-59,37,40,,Top Secret,55,Financial/ Res Mgmt,GvSC,5 - Management,Business,Melicent,,4,Melicent Eastabrook,Female,18.261046,Masters,1957,Eastabrook,TRUE,4,2,Contractor,752-538-3391,White,Melicent.Eastabrook.ctr@mail.mil,62,,MI,60,3,0-5
TRUE,TRUE,20,20-29,-2,80,,None,68,Acquisition Prototyping & Integration,AvMC,2 - Mid,Lifecycle Engineering,Juliane,Scientists Engineers and Analysts (SEA),2,Juliane Cracker,Male,,Bachelors,1958,Cracker,TRUE,2,1,Civilian,759-694-5740,White,Juliane.Cracker4@mail.mil,45,Materials Engineering,AL,20,25,20-25
TRUE,,34,30-39,12,20,,Top Secret,45,Materials & Manufacturing Sciences,ARL,2 - Mid,Foundational Research,Shea,,2,Shea Blew,Male,1.165404,Doctorate,1959,Blew,TRUE,2,2,Contractor,413-547-1962,White,Shea.Blew.ctr@mail.mil,57.834596,,MD,80,24,20-25
TRUE,TRUE,56,50-59,34,,C5ISR,Secret,15,Power & Energy,C5ISR,2 - Mid,Science & Technology,Abby,Scientists Engineers and Analysts (SEA),2,Abby Legister,Male,26.620615,Bachelors,1960,Legister,FALSE,2,3,Civilian,983-663-7884,White,Abby.Legister4@mail.mil,56,General Engineering,MD,100,,0-5
